"year","country","school_id","student_id","mother_educ","father_educ","gender","computer","internet","math","read","science","stu_wgt","desk","room","dishwasher","television","computer_n","car","book","wealth","escs"
2018,"ARE","78400207",78406116,"ISCED 3A","ISCED 3B, C","male","yes","yes",652.109,572.934,511.681,2.70879,"yes","yes",NA,"2","2","1","more than 500",-0.1442,0.7734
2018,"ARE","78400207",78407178,"ISCED 3A","ISCED 2","male","yes","yes",529.453,428.595,412.983,2.70879,"yes","no",NA,"2","2","1","26-100",-0.1205,-0.3087
2018,"ARE","78400207",78407885,"ISCED 3A","ISCED 3A","male","yes","yes",619.741,635.208,701.3,2.70879,"yes","no",NA,"1","1","1","11-25",-1.8264,-0.595
2018,"ARE","78400207",78407899,"ISCED 3B, C","ISCED 3B, C","male","yes","yes",402.196,433.644,361.423,2.70879,"yes","yes",NA,"1","1","2","0-10",-0.3733,-0.0934
2018,"ARE","78400207",78408888,"ISCED 3A","ISCED 3A","male","no","no",467.561,462.635,358.981,2.70879,"no","no",NA,"3+","3+","2","11-25",0.0218,-1.7212
2018,"ARE","78400207",78409327,"ISCED 3A","ISCED 3A","male","yes","yes",352.618,399.066,305.99,2.70879,"yes","yes",NA,NA,"2","3+","101-200",1.2306,1.1619
2018,"ARE","78400207",78410530,"ISCED 3B, C","ISCED 3B, C","male","yes","yes",508.438,421.749,360.387,2.70879,"yes","yes",NA,"3+","3+","3+","101-200",4.3658,1.2206
2018,"ARE","78400207",78411181,"ISCED 3A","ISCED 3A","male","yes","yes",530.383,448.468,466.158,2.70879,"yes","no",NA,"2","3+","1","26-100",0.2143,0.3032
2018,"ARE","78400207",78411944,"ISCED 3A","ISCED 3A","male","no","yes",499.585,404.577,425.977,2.70879,"yes","yes",NA,"3+","2","1","26-100",0.457,0.4288
2018,"ARE","78400207",78412882,"ISCED 3B, C","ISCED 3B, C","male","yes","yes",396.373,344.512,279.753,2.47059,"yes","yes",NA,"2","2","2","26-100",-0.6662,0.4286
2018,"ARE","78400207",78413027,"ISCED 3A","ISCED 3A","male","yes","yes",276.893,302.557,358.127,2.70879,"no","yes",NA,"3+","2","2","0-10",0.3751,-0.6504
2018,"ARE","78400207",78413716,"ISCED 3B, C","ISCED 3B, C","male","yes","yes",441.058,169.733,298.419,2.47059,"yes","yes",NA,"3+","3+","3+","11-25",4.3658,1.8277
2018,"ARE","78400207",78415371,"ISCED 2","ISCED 3A","male","yes","yes",364.001,271.538,291.361,2.70879,"yes","yes",NA,"3+","2","2","0-10",0.5499,0.2892
2018,"ARE","78400207",78416382,"ISCED 3B, C","ISCED 2","male","yes","yes",448.699,377.279,465.556,2.70879,"yes","no",NA,"1","0","3+","0-10",-1.072,-1.708
2018,"ARE","78400207",78416598,"ISCED 3B, C","ISCED 3B, C","male","yes","yes",440.511,263.832,338.632,2.70879,"yes","yes",NA,"2","1","2","26-100",-0.7722,-0.5742
2018,"ARE","78400207",78417976,"ISCED 3B, C","ISCED 3B, C","male","no","yes",402.767,449.675,468.622,2.47059,"no","yes",NA,"3+","3+","3+","11-25",1.3772,-0.7898
2018,"ARE","78400207",78419016,"ISCED 2","ISCED 2","male","yes","yes",404.765,367.402,412.98,2.70879,"yes","yes",NA,"2","3+","2","101-200",0.8879,-1.0225
2018,"ARE","78400207",78419983,"ISCED 3B, C","ISCED 3A","male","yes","yes",392.98,247.322,258.614,2.70879,"yes","yes",NA,"3+","0","3+","101-200",-0.2924,0.639
2018,"ARE","78400207",78420077,"ISCED 3A","ISCED 3B, C","male","yes","yes",358.727,396.943,383.553,2.47059,"yes","yes",NA,"3+","1","3+","11-25",0.6559,-0.0644
2018,"ARE","78400207",78420573,"ISCED 3B, C","ISCED 3B, C","male","no","yes",421.624,353.202,374.275,2.70879,"no","yes",NA,"3+","1","2","11-25",0.3015,0.2178
2018,"ARE","78400208",78400450,"ISCED 1","ISCED 3A","female","no","yes",381.995,355.026,337.916,2.54286,"yes","no",NA,"1","2","2","11-25",-0.3475,0.4328
2018,"ARE","78400208",78400856,"ISCED 3B, C","ISCED 3B, C","female","yes","yes",409.511,347.133,357.254,2.62106,"yes","yes",NA,"1","1",NA,"0-10",-1.4393,0.3859
2018,"ARE","78400208",78402873,"ISCED 3B, C","ISCED 3B, C","male","yes","yes",406.056,354.024,371.475,2.54286,"yes","yes",NA,"3+","3+","2","26-100",1.1279,0.8832
2018,"ARE","78400208",78403479,"ISCED 3A","ISCED 3A","male","yes","yes",492.759,467.12,510.225,2.54286,"yes","yes",NA,"1","3+","1","26-100",-0.3675,0.8568
2018,"ARE","78400208",78403691,"ISCED 3A","ISCED 3A","male","yes","yes",534.937,491.234,567.198,2.54286,"yes","no",NA,"1","1","1","201-500",-1.6236,0.3547
2018,"ARE","78400208",78404623,"ISCED 3A","ISCED 3A","male","yes","yes",610.401,542.497,625.03,2.54286,"yes","no",NA,"1","2","1","11-25",-1.1552,0.2872
2018,"ARE","78400208",78406894,"ISCED 3A","ISCED 3A","female","yes","yes",483.878,479.054,437.122,2.54286,"yes","no",NA,"1","2","0","0-10",-1.7475,0.1944
2018,"ARE","78400208",78407204,"ISCED 3A","ISCED 3B, C","female","yes","no",551.217,590.614,526.572,2.54286,"yes","yes",NA,"2","3+","1","26-100",-0.185,0.7792
2018,"ARE","78400208",78408012,"ISCED 3A","ISCED 3A","female","yes","yes",564.134,542.369,479.493,2.54286,"yes","no",NA,"0","1","0","101-200",-2.1043,0.3654
2018,"ARE","78400208",78410828,"ISCED 3A","ISCED 1","male","yes","no",364.348,376.004,341.65,2.6579,"yes","yes",NA,"1","2","3+","0-10",-0.5018,-0.6588
2018,"ARE","78400208",78411430,"ISCED 3A","ISCED 3B, C","female","yes","yes",375.076,370.72,370.4,2.54286,"no","yes",NA,"1",NA,"1","0-10",-0.8878,0.4659
2018,"ARE","78400208",78411942,"ISCED 3A","ISCED 3A","male","yes","yes",434.089,457.48,540.265,2.54286,"yes","yes",NA,"1","2","1","11-25",-0.2693,0.4693
2018,"ARE","78400208",78413193,"less than ISCED1","ISCED 3A","male","yes","yes",383.147,422.124,406.831,2.6579,"yes","yes",NA,"3+","1",NA,"0-10",0.2734,-0.2507
2018,"ARE","78400208",78414046,"ISCED 3A","ISCED 3A","male","yes","yes",575.727,498.857,530.2,2.54286,"yes","yes",NA,"1","3+","1","101-200",-0.2038,1.0374
2018,"ARE","78400208",78414478,"ISCED 3A","ISCED 3A","female","yes","yes",411.711,508.239,420.455,2.54286,"yes","yes",NA,"1","2","2","26-100",-0.4012,-0.9173
2018,"ARE","78400208",78414624,"ISCED 3B, C","ISCED 3B, C","female","yes","yes",599.516,534.698,433.892,2.54286,"yes","yes",NA,"1","2","2","0-10",-0.1702,0.662
2018,"ARE","78400208",78416239,"ISCED 2","ISCED 2","male","yes","yes",562.904,509.097,560.73,2.6579,"yes","yes",NA,"1","1","1","11-25",-0.7491,-1.3887
2018,"ARE","78400208",78416317,"ISCED 2","ISCED 3A","female","yes","yes",397.599,418.261,424.353,2.54286,"no","no",NA,"1","1","1","0-10",-0.9481,-0.8505
2018,"ARE","78400208",78420194,"ISCED 3A","ISCED 3A","male","yes","yes",513.863,547.471,517.652,2.54286,"yes","no",NA,"1","1","0","0-10",-0.8929,0.6194
2018,"ARE","78400208",78420618,"ISCED 3A","ISCED 3A","male","yes","yes",400.713,364.248,435.645,2.54286,"yes","no",NA,"1","1","1","0-10",-0.9481,0.3809
2018,"ARE","78400209",78400048,"ISCED 3A","ISCED 3A","female","yes","yes",501.642,439.194,503.6,2.02733,"yes","yes",NA,"3+","3+","3+","11-25",3.1381,1.2416
2018,"ARE","78400209",78401063,"ISCED 3A","ISCED 3A","female","yes","yes",453.486,480.755,498.552,2.22655,"yes","no",NA,"3+","3+","3+","more than 500",1.0756,1.4114
2018,"ARE","78400209",78402011,"ISCED 3B, C","ISCED 3A","female","yes","yes",439.929,281.634,300.205,2.02733,"no","yes",NA,"3+","0","2","0-10",0.3103,-0.6734
2018,"ARE","78400209",78402122,"ISCED 3A","ISCED 3A","female","yes","yes",493.916,412.08,439.359,2.02733,"yes","no",NA,"2","2","0","26-100",-0.9539,0.4799
2018,"ARE","78400209",78402583,"ISCED 3A","ISCED 3A","female","yes","yes",569.338,502.518,520.797,2.02733,"yes","yes",NA,"3+","3+","2","101-200",1.539,1.0793
2018,"ARE","78400209",78402959,"ISCED 3A","ISCED 3A","female","yes","yes",616.357,504.272,526.37,2.02733,"yes","yes",NA,"2","3+","2","26-100",1.1145,1.0138
2018,"ARE","78400209",78403425,"ISCED 3A","ISCED 3A","female","yes","yes",476.435,488.445,519.181,2.22655,"yes","yes",NA,"3+","3+","2","more than 500",1.539,1.3769
2018,"ARE","78400209",78403697,NA,NA,"female",NA,NA,428.614,391.976,381.584,2.02733,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,"ARE","78400209",78404325,"ISCED 3A","ISCED 2","female","no","yes",392.514,398.278,436.187,2.02733,"yes","no",NA,"3+","3+","3+","101-200",1.0176,-0.7889
2018,"ARE","78400209",78405254,"ISCED 3A","ISCED 3A","female","yes","yes",608.055,477.529,405.634,2.02733,"yes","no",NA,"3+","3+","3+","101-200",1.3734,0.3696
2018,"ARE","78400209",78405437,NA,NA,"female",NA,NA,528.438,539.254,537.413,2.02733,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,"ARE","78400209",78406812,NA,NA,"female",NA,NA,532.275,481.067,474.186,2.22655,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,"ARE","78400209",78406878,"ISCED 3A","ISCED 3A","female","yes","yes",494.105,460.917,427.169,2.02733,"yes","no",NA,"3+","3+","3+","101-200",1,1.1137
2018,"ARE","78400209",78407854,NA,NA,"female",NA,NA,464.775,332.183,378.349,2.02733,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,"ARE","78400209",78408435,NA,NA,"female",NA,NA,341.463,380.532,386.555,2.22655,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,"ARE","78400209",78408452,"ISCED 3A","ISCED 3A","female","no","yes",370.931,322.156,390.673,2.02733,"no","no",NA,"3+","3+","3+","0-10",1.3732,0.433
2018,"ARE","78400209",78408982,"ISCED 3B, C","ISCED 3A","female","yes","yes",428.044,358.612,348.878,2.02733,"yes","no",NA,"3+","3+","2","26-100",1.6388,1.2105
2018,"ARE","78400209",78409053,"ISCED 1","ISCED 3A","female","yes","yes",436.796,418.591,338.848,2.02733,"no","yes",NA,"3+","3+","3+","11-25",1.1047,0.7215
2018,"ARE","78400209",78409433,"ISCED 3A","ISCED 3A","female","yes","yes",480.701,346.638,391.134,2.02733,"yes","no",NA,"3+","3+","3+","201-500",1.7807,0.8116
2018,"ARE","78400209",78411422,NA,NA,"female",NA,NA,568.149,436.924,460.517,2.02733,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,"ARE","78400209",78411889,"ISCED 3A","ISCED 3A","female","yes","yes",497.508,568.744,473.223,2.02733,"yes","yes",NA,"3+","3+","2","101-200",0.7493,0.8942
2018,"ARE","78400209",78412182,"ISCED 3A","ISCED 3A","female","yes","yes",699.437,754.473,691.676,2.22655,"yes","yes",NA,"3+","3+",NA,"201-500",0.9909,1.1452
2018,"ARE","78400209",78412323,"ISCED 3A","ISCED 3A","female","yes","yes",557.649,519.017,457.749,2.22655,"yes","yes",NA,NA,"3+","2","0-10",0.871,0.9831
2018,"ARE","78400209",78412795,"ISCED 3A","ISCED 3A","female","yes","yes",559.3,496.495,525.618,2.02733,"yes","no",NA,"2","3+","2","26-100",0.7216,0.9325
2018,"ARE","78400209",78415693,"ISCED 3A","ISCED 3A","female","yes","yes",457.44,367.727,316.95,2.02733,"yes","yes",NA,"3+","3+","3+","101-200",2.5702,1.0844
2018,"ARE","78400209",78416944,NA,NA,"female",NA,NA,501.051,530.989,524.286,2.22655,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,"ARE","78400209",78418056,"ISCED 3A","ISCED 3A","female","yes","yes",330.729,314.237,309.161,2.22655,"yes","yes",NA,"3+","3+","3+","26-100",2.5702,0.2774
2018,"ARE","78400209",78418447,"ISCED 3A","ISCED 3A","female","yes","yes",650.261,488.234,500.959,2.02733,"yes","no",NA,"3+","3+","3+","26-100",2.0346,1.3636
2018,"ARE","78400209",78418903,"ISCED 3A","ISCED 3A","female","yes","yes",421.39,328.966,377.268,2.02733,"yes","yes",NA,"3+","3+","2","0-10",0.6697,0.5502
2018,"ARE","78400209",78419826,"ISCED 3A","ISCED 3A","female","yes","yes",399.989,290.596,359.181,2.02733,"yes","yes",NA,"3+","3+","3+","11-25",3.1381,1.2089
2018,"ARE","78400209",78420707,"ISCED 3A","ISCED 3A","female","yes","yes",535.292,535.862,446.213,2.22655,"no","yes",NA,"2","3+","3+","201-500",1.6452,0.9324
2018,"ARE","78400209",78420910,"ISCED 3A","ISCED 3A","female","yes","yes",558.751,433.442,400.366,2.02733,"yes","yes",NA,"2","3+","3+","101-200",1.6455,1.1155
2018,"ARE","78400210",78400142,"ISCED 1","ISCED 2","male","yes","yes",493.172,290.957,380.961,2,"yes","yes",NA,"3+","2","3+","11-25",1.2854,-0.3391
2018,"ARE","78400210",78400803,"ISCED 3A","ISCED 3A","male","yes","yes",395.649,295.208,383.891,2,"yes","yes",NA,"3+","3+","3+","26-100",2.1788,0.3073
2018,"ARE","78400210",78400855,"ISCED 3B, C","ISCED 2","male",NA,"yes",437.714,302.769,262.334,2.30769,"yes","no",NA,"3+","2","2","26-100",0.927,0.3926
2018,"ARE","78400210",78401247,"ISCED 3A","ISCED 2","male","yes","yes",369.276,264.772,350.833,2.30769,"yes","yes",NA,"0","2","3+","0-10",0.7698,0.6148
2018,"ARE","78400210",78401544,"ISCED 3A","ISCED 3B, C","male","yes","yes",306.015,262.725,262.634,2.30769,"yes","yes",NA,"3+","2","3+","0-10",1.472,0.6245
2018,"ARE","78400210",78401577,"ISCED 3A","ISCED 3B, C","male","yes","yes",389.988,377.23,387.507,2.30769,"yes","no",NA,"3+","1","2","0-10",0.6278,-1.045
2018,"ARE","78400210",78401730,"ISCED 3A","ISCED 3A","male","yes","yes",317.941,334.194,293.049,2,"yes","yes",NA,"3+","2","3+","201-500",2.1576,1.7384
2018,"ARE","78400210",78401864,"ISCED 3A","ISCED 3A","male","yes","yes",271.256,214.727,218.725,2.30769,"yes","yes",NA,"3+","3+","3+","0-10",4.0516,1.0478
2018,"ARE","78400210",78401985,"ISCED 2","ISCED 2","male","no","yes",331.397,313.073,306.779,2.30769,"yes","yes",NA,"3+","2","2","26-100",0.0234,-0.6643
2018,"ARE","78400210",78403926,"ISCED 3B, C","ISCED 3B, C","male","yes","yes",346.606,325.028,337.441,2.30769,"yes","no",NA,"1","0","0","0-10",-0.5866,0.3727
2018,"ARE","78400210",78404266,"ISCED 3B, C","ISCED 3A","male","yes","yes",332.685,383.342,351.477,2,"yes","yes",NA,"3+","2","3+","0-10",2.1576,-0.0829
2018,"ARE","78400210",78404968,"ISCED 3B, C","ISCED 3B, C","male","no","yes",291.148,280.601,304.912,2.30769,"yes","yes",NA,"2","1","1","26-100",-0.4117,-0.6049
2018,"ARE","78400210",78405252,"ISCED 3B, C","ISCED 3B, C","male","no","yes",425.947,271.329,348.908,2.30769,"yes","yes",NA,"1","0","0","0-10",-1.3775,0.0708
2018,"ARE","78400210",78406600,"ISCED 2","ISCED 2","male","yes","yes",283.138,204.059,247.175,2.30769,"yes","no",NA,"3+","2","3+","11-25",0.9774,-1.0792
2018,"ARE","78400210",78406895,"ISCED 3A","ISCED 3A","male",NA,"yes",351.603,290.999,304.523,2,"yes","no",NA,"3+","3+","3+","11-25",1.7807,1.217
2018,"ARE","78400210",78407974,"ISCED 3B, C","ISCED 3A","male","yes","yes",427.931,300.561,336.833,2.30769,"yes","yes",NA,"3+",NA,"3+","26-100",1.7365,1.4026
2018,"ARE","78400210",78408157,"ISCED 3B, C","ISCED 3B, C","male","yes","yes",310.339,258.362,361.38,2.30769,"yes","no",NA,"2","3+","3+","201-500",0.8001,0.7543
2018,"ARE","78400210",78408268,"ISCED 3A","ISCED 3A","male","yes","yes",391.802,326.136,233.133,2.30769,"yes","yes",NA,"3+","3+","3+","26-100",1.1773,0.9074
2018,"ARE","78400210",78408293,"ISCED 3A","ISCED 3A","male","yes","yes",394.966,249.801,351.264,2.30769,"yes","yes",NA,"3+","3+","3+","26-100",2.1788,1.1636
2018,"ARE","78400210",78408356,"ISCED 1","ISCED 1","male","yes","yes",507.363,254.745,363.435,2.30769,"no","yes",NA,"3+","2","3+","26-100",1.1174,-1.5998
2018,"ARE","78400210",78408580,"ISCED 3A","ISCED 3A","male","no","yes",358.119,271.844,316.085,2.30769,"yes","yes",NA,NA,"2","3+","11-25",0.7323,-0.2797
2018,"ARE","78400210",78411389,"ISCED 3B, C","ISCED 3B, C","male","yes","yes",386.268,235.758,323.545,2.30769,"yes","yes",NA,"3+","3+","3+","26-100",2.2746,1.6517
2018,"ARE","78400210",78412261,"ISCED 3A","ISCED 3A","male","yes","yes",265.345,203.199,250.762,2.30769,"yes","yes",NA,"3+","2","3+","0-10",1.8755,0.0321
2018,"ARE","78400210",78413982,"less than ISCED1","ISCED 3A","male","yes","yes",499.463,388.44,300.691,2.30769,"yes","yes",NA,"3+","3+","3+","26-100",2.1788,0.631
2018,"ARE","78400210",78414563,"ISCED 2","ISCED 2","male","yes","yes",378.879,314.201,376.687,2.30769,"no","yes",NA,"3+","2","2","0-10",0.4468,-0.088
2018,"ARE","78400210",78414890,"ISCED 3B, C","ISCED 3B, C","male","yes","yes",536.16,299.603,294.055,2.30769,"yes","yes",NA,"3+","3+","3+","0-10",4.0516,1.4353
2018,"ARE","78400210",78417946,"ISCED 3A","ISCED 3A","male","no","yes",314.246,276.936,293.745,2.30769,"yes","yes",NA,"3+","3+","3+","more than 500",1.1774,0.7235
2018,"ARE","78400210",78418401,"ISCED 3B, C","ISCED 3B, C","male","yes","yes",345.053,371.705,444.117,2.30769,"no","yes",NA,"3+","2","3+","26-100",1.8755,0.3484
2018,"ARE","78400210",78419001,"ISCED 3A","ISCED 3A","male","yes","yes",430.332,274.213,254.697,2.30769,"yes","yes",NA,"3+","3+","3+","0-10",4.0516,0.8909
2018,"ARE","78400210",78419102,"ISCED 3A","ISCED 3B, C","male","yes","yes",392.683,245.469,292.148,2.30769,"yes","no",NA,"0","3+","3+","more than 500",0.9322,1.533
2018,"ARE","78400210",78419476,"ISCED 3B, C","ISCED 3B, C","male","no","yes",411.416,283.301,420.971,2.30769,"yes","no",NA,"2","1","1","0-10",-0.4821,-0.507
2018,"ARE","78400211",78417438,"ISCED 3A","ISCED 3A","female","yes","yes",571.44,651.425,622.916,1,"yes","yes",NA,"2","3+","2","101-200",0.4614,1.1378
2018,"ARE","78400212",78402835,"ISCED 3A","ISCED 3A","female","yes","yes",488.011,581.613,544.047,3.34286,"yes","no",NA,"2","3+","2","26-100",0.5719,0.6501
2018,"ARE","78400212",78404620,"ISCED 3A","less than ISCED1","female","yes","yes",471.822,497.392,570.982,3.47657,"yes","no",NA,"3+","3+","3+","11-25",1.7248,-0.4771
2018,"ARE","78400212",78406088,"ISCED 3A","ISCED 3A","female","no","yes",475.457,493.001,452.319,3.47657,"no","no",NA,"1","1","3+","0-10",-0.7419,-1.712
2018,"ARE","78400212",78406511,"ISCED 3A","ISCED 3A","female","yes","yes",588.668,602.418,606.64,3.34286,"yes","yes",NA,"3+","1","3+","26-100",0.3511,0.3634
2018,"ARE","78400212",78406830,"ISCED 3A","less than ISCED1","female","yes","yes",402.231,370.127,450.601,3.47657,"yes","yes",NA,"3+","2","1","26-100",-0.0584,-0.9492
2018,"ARE","78400212",78407389,"ISCED 3A","ISCED 3A","female","yes","yes",431.914,537.038,430.563,3.47657,"yes","yes",NA,"3+","2",NA,"11-25",1.0581,-0.0968
2018,"ARE","78400212",78407441,"ISCED 3A","ISCED 3A","female","yes","yes",340.638,367.12,362.193,3.47657,"yes","no",NA,"2","1","3+","26-100",0.4239,-0.9969
2018,"ARE","78400212",78407765,"ISCED 2","ISCED 1","female","yes","yes",361.778,440.749,389.85,3.47657,"yes","yes",NA,"3+","0","3+","0-10",-0.7301,-1.472
2018,"ARE","78400212",78408168,"ISCED 3A","ISCED 3A","female","yes","yes",443.385,415.562,452.697,3.47657,"yes","no",NA,"3+","0","3+","0-10",-0.7239,-1.201
2018,"ARE","78400212",78408804,"ISCED 3A","ISCED 2","female","yes","yes",436.914,510.54,489.373,3.34286,"yes","no",NA,"3+","3+","3+","26-100",1.0751,0.1183
2018,"ARE","78400212",78409652,"ISCED 3A","ISCED 2","female","yes","yes",494.91,595.948,599.608,3.47657,"yes","yes",NA,"3+","3+","3+","26-100",2.2302,-0.426
2018,"ARE","78400212",78409714,"less than ISCED1","ISCED 3A","female","yes","yes",449.153,480.441,422.569,3.47657,"yes","no",NA,"3+","3+","3+","11-25",1.3365,-0.1097
2018,"ARE","78400212",78410010,"ISCED 3B, C","ISCED 3B, C","female","yes","yes",488.636,528.216,509.318,3.34286,"yes","yes",NA,"3+","3+","3+","101-200",0.9356,0.7938
2018,"ARE","78400212",78410364,"ISCED 3A","ISCED 3A","female","yes","yes",414.265,490.037,403.651,3.47657,"yes","yes",NA,"3+","3+","2","0-10",1.4226,-0.7219
2018,"ARE","78400212",78410451,"less than ISCED1","ISCED 3A","female","yes","yes",465.871,509.117,443.22,3.34286,"yes","yes",NA,"3+","3+","0","11-25",0.1687,-0.6564
2018,"ARE","78400212",78412432,"ISCED 3A","ISCED 2","female","yes","yes",458.267,463.119,525.722,3.34286,"yes","yes",NA,"2","1","3+","0-10",0.4148,0.4363
2018,"ARE","78400212",78413361,"ISCED 3B, C","ISCED 3B, C","female","yes","yes",528.208,453.74,461.376,3.34286,"yes","yes",NA,"2","3+","3+","201-500",1.0647,1.3958
2018,"ARE","78400212",78414231,"ISCED 3A","ISCED 2","female","yes","yes",410.214,488.92,457.101,3.47657,"yes","yes",NA,"3+","2",NA,"0-10",0.7562,-0.9294
2018,"ARE","78400212",78414867,"ISCED 3B, C","ISCED 3B, C","female","yes","yes",445.491,495.567,460.329,3.47657,"yes","no",NA,"3+","1","3+","11-25",0.083,-0.5389
2018,"ARE","78400212",78414998,"ISCED 3A","ISCED 3A","female","yes","yes",319.604,387.426,307.146,3.47657,"yes","yes",NA,"3+","3+","3+","0-10",2.7123,0.2637
2018,"ARE","78400212",78416304,"ISCED 2","ISCED 2","female","yes","yes",374.55,399.19,419.519,3.47657,"yes","yes",NA,"3+","0","3+","11-25",0.0134,-0.4396
2018,"ARE","78400212",78418148,"ISCED 3A","ISCED 3B, C","female","yes","yes",317.764,329.424,370.611,3.47657,"yes","yes",NA,"3+","1","2","11-25",0.6547,0.1833
2018,"ARE","78400212",78419005,"ISCED 3A","ISCED 3A","female","yes","yes",475.228,548.636,495.096,3.47657,"yes","yes",NA,"3+","3+","2","26-100",1.9733,1.1993
2018,"ARE","78400212",78419117,"ISCED 3A","ISCED 3A","female","yes","yes",380.465,346.071,379.089,3.47657,"yes","yes",NA,"1","1","2","101-200",0.057,0.2228
2018,"ARE","78400212",78419174,"ISCED 3A","ISCED 3A","female","yes","yes",502.044,438.884,417.653,3.47657,"yes","no",NA,"1","3+","3+","201-500",0.6426,0.3731
2018,"ARE","78400212",78419574,"ISCED 3A","ISCED 2","female","yes","yes",549.599,511.999,476.544,3.34286,"yes","yes",NA,NA,"2","3+","26-100",0.4201,0.3784
2018,"ARE","78400212",78419642,"ISCED 3A","ISCED 3A","female","yes","yes",379.784,450.624,414.768,3.47657,"no","yes",NA,"2","1","3+","0-10",-0.1267,-0.7481
2018,"ARE","78400212",78419644,"ISCED 3A","ISCED 3A","female","yes","yes",473.544,614.834,422.416,3.47657,"yes","no",NA,"3+","1","2","26-100",0.1429,0.3726
2018,"ARE","78400212",78419751,"ISCED 3B, C","ISCED 3B, C","female","yes","no",453.827,591.384,515.277,3.47657,"no","no",NA,"1","3+","1","0-10",-1.5859,0.1112
2018,"ARE","78400212",78420100,"ISCED 3A","ISCED 3B, C","female","yes","yes",420.4,530.005,480.508,3.34286,"yes","yes",NA,"3+","3+","3+","11-25",2.024,0.6777
2018,"ARE","78400212",78420152,"ISCED 3A","ISCED 3A","female","yes","yes",299.525,367.993,325.513,3.47657,"yes","no",NA,"3+","2","3+","0-10",0.5992,-0.926
2018,"ARE","78400212",78420526,"ISCED 3A","ISCED 3A","female","yes","yes",492.156,547.302,460.396,3.47657,"yes","no",NA,"3+","3+","3+","26-100",1.7248,0.9432
2018,"ARE","78400212",78420542,"ISCED 3B, C","ISCED 3A","female","yes","yes",347.274,382.703,352.037,3.47657,"yes","yes",NA,"3+","3+",NA,"101-200",3.3176,1.1401
2018,"ARE","78400212",78420701,"ISCED 2","ISCED 1","female","yes","yes",475.323,608.711,461.525,3.47657,"yes","yes",NA,"3+","3+","3+","0-10",3.3569,-1.1766
2018,"ARE","78400213",78402556,"ISCED 3A","ISCED 3A","male","yes","yes",394.268,463.311,496.652,5.62689,"yes","yes",NA,"2","2","2","26-100",0.1309,0.7697
